bound_type,strain,ko,media,time_point,id,lb,ub
log_concentration,3,GLCptspp,Glc,1,datp,-10.50423748988853,-8.750711782747937
log_concentration,3,GLCptspp,Glc,1,dcdp,-10.730463257994538,-9.925718550303706
log_concentration,3,GLCptspp,Glc,1,dcmp,-12.491660541861318,-11.948060435603509
log_concentration,3,GLCptspp,Glc,1,dctp,-10.253442283547708,-9.092214176854833
log_concentration,3,GLCptspp,Glc,1,dhap,-7.431661249681981,-7.024201341332357
log_concentration,3,GLCptspp,Glc,1,dimp,-15.216606145746507,-15.168856887168682
log_concentration,3,GLCptspp,Glc,1,dtdpglu,-12.120547296437344,-11.58254517590143
log_concentration,3,GLCptspp,Glc,1,dtmp,-9.718851018036988,-9.064307141096267
log_concentration,3,GLCptspp,Glc,1,dttp,-8.113943964166047,-7.013611018424868
log_concentration,3,GLCptspp,Glc,1,dump,-11.261395389616792,-10.373927993698574
log_concentration,3,GLCptspp,Glc,1,dutp,-12.91402105275246,-12.866271794174637
log_concentration,3,GLCptspp,Glc,1,f6p,-7.330725879134667,-6.784639683557067
log_concentration,3,GLCptspp,Glc,1,fad,-10.298689321789514,-9.87242274726062
log_concentration,3,GLCptspp,Glc,1,fdp,-7.849576668004769,-6.511084637029758
log_concentration,3,GLCptspp,Glc,1,fum,-7.96434347630194,-6.328648825391928
log_concentration,3,GLCptspp,Glc,1,g1p,-8.20137005390319,-7.717595439917053
log_concentration,3,GLCptspp,Glc,1,g6p,-6.062552943665289,-5.584797676154555
log_concentration,3,GLCptspp,Glc,1,gam6p,-7.923971327409601,-7.415816932974175
log_concentration,3,GLCptspp,Glc,1,gdp,-9.776438940268678,-8.289167837807533
log_concentration,3,GLCptspp,Glc,1,gln-L,-5.9282628182081885,-5.422470525654957
log_concentration,3,GLCptspp,Glc,1,glu-L,-3.9630015658345044,-3.694743367658038
log_concentration,3,GLCptspp,Glc,1,glutacon,-5.613226887984743,-4.955172020660334
log_concentration,3,GLCptspp,Glc,1,glx,-6.458377004875511,-5.082492866420734
log_concentration,3,GLCptspp,Glc,1,glyc3p,-8.389168247810412,-7.7105213643253325
log_concentration,3,GLCptspp,Glc,1,glyclt,-8.588937177819393,-7.715724824837783
log_concentration,3,GLCptspp,Glc,1,gmp,-9.977745872119101,-8.195582911016364
log_concentration,3,GLCptspp,Glc,1,gthox,-7.38682205972088,-6.8653949847324744
log_concentration,3,GLCptspp,Glc,1,gthrd,-5.723346386921567,-5.181145814375723
log_concentration,3,GLCptspp,Glc,1,gtp,-8.47092405569526,-7.037854039579508
log_concentration,3,GLCptspp,Glc,1,gua,-14.213385625603415,-13.000237795513561
log_concentration,3,GLCptspp,Glc,1,his-L,-7.422392485208869,-7.145512967273555
log_concentration,3,GLCptspp,Glc,1,hxan,-15.990314825896665,-15.01430468978826
log_concentration,3,GLCptspp,Glc,1,imp,-10.67712112327753,-9.981356983754912
log_concentration,3,GLCptspp,Glc,1,ins,-13.715930305487285,-13.129547329873382
log_concentration,3,GLCptspp,Glc,1,itp,-12.111060913387128,-11.395448729577378
log_concentration,3,GLCptspp,Glc,1,lac-D,-7.452768855793831,-6.34010851692901
log_concentration,3,GLCptspp,Glc,1,mal-L,-7.382169585709569,-6.8292738415478205
log_concentration,3,GLCptspp,Glc,1,met-L,-11.072514072782942,-10.111308775458639
log_concentration,3,GLCptspp,Glc,1,mmal,-10.94169918425223,-10.677151347811183
log_concentration,3,GLCptspp,Glc,1,nad,-6.963697041177592,-6.722153277251568
log_concentration,3,GLCptspp,Glc,1,nadh,-13.361854037140615,-12.994683723260954
log_concentration,3,GLCptspp,Glc,1,nadp,-8.902551746975886,-8.45409643601094
log_concentration,3,GLCptspp,Glc,1,nadph,-11.143587324805976,-10.110624453802975
log_concentration,3,GLCptspp,Glc,1,orn,-6.099143402307967,-5.450933907244952
log_concentration,3,GLCptspp,Glc,1,pep,-8.023670971899582,-7.715351997194423
log_concentration,3,GLCptspp,Glc,1,phe-L,-9.424766674562477,-8.844815612967205
log_concentration,3,GLCptspp,Glc,1,phpyr,-7.29944894639998,-6.868385470805166
log_concentration,3,GLCptspp,Glc,1,pyr,-6.213530805945424,-5.293635215711996
log_concentration,3,GLCptspp,Glc,1,r5p,-9.539224396842371,-8.182024379074893
log_concentration,3,GLCptspp,Glc,1,ru5p-D,-11.068969831289698,-10.490745926849184
log_concentration,3,GLCptspp,Glc,1,s7p,-8.295557360299476,-7.807034663822256
log_concentration,3,GLCptspp,Glc,1,ser-L,-8.121161483425942,-7.438357415227862
log_concentration,3,GLCptspp,Glc,1,skm,-11.864777601941018,-10.922359332574826
log_concentration,3,GLCptspp,Glc,1,succ,-7.294933132629258,-7.003571893413635
log_concentration,3,GLCptspp,Glc,1,thr-L,-7.8634236876842465,-7.440723615819883
log_concentration,3,GLCptspp,Glc,1,trp-L,-11.241164965284177,-10.715286121869145
log_concentration,3,GLCptspp,Glc,1,tyr-L,-9.931796110524354,-9.318157175847249
log_concentration,3,GLCptspp,Glc,1,udp,-9.849662314028915,-8.99128982217659
log_concentration,3,GLCptspp,Glc,1,udpg,-6.067236334776593,-5.34855354063333
log_concentration,3,GLCptspp,Glc,1,udpglcur,-7.84784056285295,-7.297315747738821
log_concentration,3,GLCptspp,Glc,1,ump,-8.580574066531499,-7.7701460324831295
log_concentration,3,GLCptspp,Glc,1,ura,-12.99520616271908,-12.678862465063913
log_concentration,3,GLCptspp,Glc,1,uri,-13.741345777505039,-11.883984484390767
log_concentration,3,GLCptspp,Glc,1,utp,-8.191941392302448,-6.899163243188189
log_concentration,3,GLCptspp,Glc,3,23dpg,-8.170970071880348,-7.4464181103842595
log_concentration,3,GLCptspp,Glc,3,6pgc,-8.581417569764586,-7.9714095870685036
log_concentration,3,GLCptspp,Glc,3,Lcystin,-10.636980547594193,-9.915148944402176
log_concentration,3,GLCptspp,Glc,3,Pool_2pg_3pg,-6.850178753101503,-6.023258435273646
log_concentration,3,GLCptspp,Glc,3,accoa,-7.653581761509978,-6.183674758346664
log_concentration,3,GLCptspp,Glc,3,acon-C,-7.240994626738194,-6.273220388192058
log_concentration,3,GLCptspp,Glc,3,ade,-12.923170607001218,-12.294891794994951
log_concentration,3,GLCptspp,Glc,3,adn,-12.446931177329216,-11.276908573039078
log_concentration,3,GLCptspp,Glc,3,adp,-8.613901096988865,-8.264171861136845
log_concentration,3,GLCptspp,Glc,3,adpglc,-12.937757355006875,-12.122176896705335
log_concentration,3,GLCptspp,Glc,3,akg,-8.439431798533043,-8.0854815912844
log_concentration,3,GLCptspp,Glc,3,ala-L,-7.03569679109034,-5.152522025783526
log_concentration,3,GLCptspp,Glc,3,amp,-8.994658561462872,-8.607036426193345
log_concentration,3,GLCptspp,Glc,3,arg-L,-8.883828920564646,-8.260702645313566
log_concentration,3,GLCptspp,Glc,3,asn-L,-7.784606984728091,-7.198689980403486
log_concentration,3,GLCptspp,Glc,3,atp,-7.001162824322659,-6.573803246673617
log_concentration,3,GLCptspp,Glc,3,camp,-11.85928606263287,-10.871802566082787
log_concentration,3,GLCptspp,Glc,3,chor,-3.1980363469628452,-2.434950831900842
log_concentration,3,GLCptspp,Glc,3,cit,-11.601311292915637,-11.579762518822255
log_concentration,3,GLCptspp,Glc,3,citr-L,-10.161674739084642,-9.600153487010523
log_concentration,3,GLCptspp,Glc,3,cmp,-9.262863693757872,-8.750595647765103
log_concentration,3,GLCptspp,Glc,3,coa,-8.245893015315557,-7.703625060681253
log_concentration,3,GLCptspp,Glc,3,ctp,-9.558423640527,-8.55994104640266
log_concentration,3,GLCptspp,Glc,3,dadp,-11.2007781771114,-10.596179594804912
log_concentration,3,GLCptspp,Glc,3,damp,-12.28852993205779,-11.717124094384275
log_concentration,3,GLCptspp,Glc,3,datp,-10.515096978210162,-10.165793647150819
log_concentration,3,GLCptspp,Glc,3,dcdp,-10.716065166642363,-10.315023570929853
log_concentration,3,GLCptspp,Glc,3,dcmp,-11.889686766780699,-11.525863038983802
log_concentration,3,GLCptspp,Glc,3,dctp,-10.694900428164066,-9.290212750209275
log_concentration,3,GLCptspp,Glc,3,dhap,-7.215595530511648,-6.231202480053155
log_concentration,3,GLCptspp,Glc,3,dimp,-15.290190747029577,-15.26864197293619
log_concentration,3,GLCptspp,Glc,3,dtdpglu,-12.454818382395349,-11.963746078928333
log_concentration,3,GLCptspp,Glc,3,dtmp,-9.51158460671029,-8.955643864078846
log_concentration,3,GLCptspp,Glc,3,dttp,-7.785655244729174,-7.322335038762152
log_concentration,3,GLCptspp,Glc,3,dump,-10.916141225296336,-10.022450299755208
log_concentration,3,GLCptspp,Glc,3,dutp,-12.98760565403553,-12.966056879942144
log_concentration,3,GLCptspp,Glc,3,f6p,-7.369481798674763,-6.914590585905197
log_concentration,3,GLCptspp,Glc,3,fad,-10.427717187131625,-9.757066947883292
log_concentration,3,GLCptspp,Glc,3,fdp,-7.066169085546206,-5.6521117562035705
log_concentration,3,GLCptspp,Glc,3,fum,-6.267696254900025,-4.991142261828329
log_concentration,3,GLCptspp,Glc,3,g1p,-7.9838217313997975,-7.211137402811341
log_concentration,3,GLCptspp,Glc,3,g6p,-6.360878090991762,-5.881225049355521
log_concentration,3,GLCptspp,Glc,3,gam6p,-8.354127729532077,-7.517899955541885
log_concentration,3,GLCptspp,Glc,3,gdp,-10.188628978766255,-9.555079828853344
log_concentration,3,GLCptspp,Glc,3,gln-L,-5.746340625122935,-5.17649119083732
log_concentration,3,GLCptspp,Glc,3,glu-L,-4.0868225435924685,-3.6832444345938673
log_concentration,3,GLCptspp,Glc,3,glutacon,-5.803091247492602,-4.231718067124426
log_concentration,3,GLCptspp,Glc,3,glx,-5.657682193559081,-4.948849406930457
log_concentration,3,GLCptspp,Glc,3,glyc3p,-8.085658050435644,-7.496458546482265
log_concentration,3,GLCptspp,Glc,3,glyclt,-8.109822587333612,-7.483574985914397
log_concentration,3,GLCptspp,Glc,3,gmp,-11.285450820981609,-8.774577567590374
log_concentration,3,GLCptspp,Glc,3,gthox,-8.026727592510158,-6.852112080393949
log_concentration,3,GLCptspp,Glc,3,gthrd,-6.005882744582363,-5.027487612563239
log_concentration,3,GLCptspp,Glc,3,gtp,-9.067732017764051,-8.080001554656775
log_concentration,3,GLCptspp,Glc,3,gua,-16.130662346279102,-12.659135059169072
log_concentration,3,GLCptspp,Glc,3,his-L,-7.467874983388046,-7.115264761501197
log_concentration,3,GLCptspp,Glc,3,hxan,-15.379097373415721,-14.717557905414852
log_concentration,3,GLCptspp,Glc,3,imp,-10.332619500143586,-9.8555022524604
log_concentration,3,GLCptspp,Glc,3,ins,-12.863897504317094,-12.233290027362056
log_concentration,3,GLCptspp,Glc,3,itp,-12.252848723108048,-11.197304119645409
log_concentration,3,GLCptspp,Glc,3,lac-D,-4.708580482512085,-3.7800144301593366
log_concentration,3,GLCptspp,Glc,3,mal-L,-6.136959839138459,-5.100428755849041
log_concentration,3,GLCptspp,Glc,3,met-L,-10.368886106457637,-10.122157971597444
log_concentration,3,GLCptspp,Glc,3,mmal,-9.8309739400377,-9.299687770735249
log_concentration,3,GLCptspp,Glc,3,nad,-7.06792499812697,-6.71058572851461
log_concentration,3,GLCptspp,Glc,3,nadh,-13.933376467486642,-13.469261481423043
log_concentration,3,GLCptspp,Glc,3,nadp,-9.010837095708737,-8.616593782570755
log_concentration,3,GLCptspp,Glc,3,nadph,-11.936663916971233,-11.393873762291818
log_concentration,3,GLCptspp,Glc,3,orn,-5.88548250729023,-5.0916494603488935
log_concentration,3,GLCptspp,Glc,3,pep,-8.67157710500462,-7.735000110955703
log_concentration,3,GLCptspp,Glc,3,phe-L,-9.601891403141428,-8.842794763105017
log_concentration,3,GLCptspp,Glc,3,phpyr,-6.5837722319601095,-5.642546591276502
log_concentration,3,GLCptspp,Glc,3,pyr,-4.512876101191742,-3.272131206723927
log_concentration,3,GLCptspp,Glc,3,r5p,-8.765325128771652,-8.414539020249599
log_concentration,3,GLCptspp,Glc,3,ru5p-D,-10.959664970823118,-10.169772627399219
log_concentration,3,GLCptspp,Glc,3,s7p,-8.463292891511774,-7.921945889900556
log_concentration,3,GLCptspp,Glc,3,ser-L,-8.55396051865173,-7.641273586737871
log_concentration,3,GLCptspp,Glc,3,skm,-11.360112125821184,-10.443949159272673
log_concentration,3,GLCptspp,Glc,3,succ,-6.019938851750459,-5.387557126553581
log_concentration,3,GLCptspp,Glc,3,thr-L,-7.618807643373813,-7.311882887486261
log_concentration,3,GLCptspp,Glc,3,trp-L,-11.322958093149662,-10.54916122669525
log_concentration,3,GLCptspp,Glc,3,tyr-L,-9.88819855480107,-9.118734866449238
log_concentration,3,GLCptspp,Glc,3,udp,-9.602449838737332,-9.24075111096778
log_concentration,3,GLCptspp,Glc,3,udpg,-6.2245620320516695,-5.851643891848064
log_concentration,3,GLCptspp,Glc,3,udpglcur,-8.220758947454453,-7.389809047177538
log_concentration,3,GLCptspp,Glc,3,ump,-8.610655252277004,-8.342190844596955
log_concentration,3,GLCptspp,Glc,3,ura,-12.222957217284316,-11.937754658464833
log_concentration,3,GLCptspp,Glc,3,uri,-12.554255091069477,-11.354288571961206
log_concentration,3,GLCptspp,Glc,3,utp,-8.400903713501839,-7.542043663236134
log_concentration,3,GLCptspp,Glc,4,23dpg,-7.47803947485855,-7.111981208864529
log_concentration,3,GLCptspp,Glc,4,6pgc,-8.488339443518644,-7.941094135648101
log_concentration,3,GLCptspp,Glc,4,Lcystin,-10.820645451964339,-10.138418915948614
log_concentration,3,GLCptspp,Glc,4,Pool_2pg_3pg,-6.030876594967508,-5.825603803627986
log_concentration,3,GLCptspp,Glc,4,accoa,-6.984104870014001,-6.537815793586491
log_concentration,3,GLCptspp,Glc,4,acon-C,-7.161596201223149,-6.753275517072574
log_concentration,3,GLCptspp,Glc,4,ade,-13.609998099936002,-12.273463704628213
log_concentration,3,GLCptspp,Glc,4,adn,-12.685296032356726,-11.052488057545483
log_concentration,3,GLCptspp,Glc,4,adp,-8.114828630002334,-7.750619750580152
log_concentration,3,GLCptspp,Glc,4,adpglc,-11.836201298422434,-11.186716669014755
log_concentration,3,GLCptspp,Glc,4,akg,-8.319685784239919,-7.998831358326427
log_concentration,3,GLCptspp,Glc,4,ala-L,-7.245490984207798,-5.375124265812036
log_concentration,3,GLCptspp,Glc,4,amp,-8.833064480602951,-8.347864038245415
log_concentration,3,GLCptspp,Glc,4,arg-L,-8.723677816808463,-7.513802532772951
log_concentration,3,GLCptspp,Glc,4,asn-L,-7.5435315885227805,-7.287065374673506
log_concentration,3,GLCptspp,Glc,4,atp,-6.295293797353487,-5.940149721590915
log_concentration,3,GLCptspp,Glc,4,camp,-12.493978421291928,-12.12991116517363
log_concentration,3,GLCptspp,Glc,4,chor,-3.6577927583269623,-3.0725673553605346
log_concentration,3,GLCptspp,Glc,4,cit,-11.42029471737057,-11.365425328209103
log_concentration,3,GLCptspp,Glc,4,citr-L,-9.916903151311118,-9.481047333176141
log_concentration,3,GLCptspp,Glc,4,cmp,-9.010101482274512,-8.427381131094474
log_concentration,3,GLCptspp,Glc,4,coa,-7.596708537310125,-6.812851626774358
log_concentration,3,GLCptspp,Glc,4,ctp,-8.977471774573708,-8.537047525562455
log_concentration,3,GLCptspp,Glc,4,dadp,-10.758679819835008,-10.308042876156149
log_concentration,3,GLCptspp,Glc,4,damp,-11.980256460144426,-11.534168677513065
log_concentration,3,GLCptspp,Glc,4,datp,-9.555439499423647,-9.34771682006332
log_concentration,3,GLCptspp,Glc,4,dcdp,-10.096484701985265,-9.847846402221666
log_concentration,3,GLCptspp,Glc,4,dcmp,-12.034723374294114,-11.430301399643698
log_concentration,3,GLCptspp,Glc,4,dctp,-9.551082220747066,-8.954836087384422
log_concentration,3,GLCptspp,Glc,4,dhap,-6.80382956677678,-6.1401019730727695
log_concentration,3,GLCptspp,Glc,4,dimp,-15.109174171484506,-15.054304782323038
log_concentration,3,GLCptspp,Glc,4,dtdpglu,-12.237543086370422,-11.607386640610324
log_concentration,3,GLCptspp,Glc,4,dtmp,-9.41506085618055,-9.056510700785223
log_concentration,3,GLCptspp,Glc,4,dttp,-7.764341964573726,-7.478994780272845
log_concentration,3,GLCptspp,Glc,4,dump,-10.574985103665059,-10.240930541031306
log_concentration,3,GLCptspp,Glc,4,dutp,-12.806589078490461,-12.751719689328993
log_concentration,3,GLCptspp,Glc,4,f6p,-8.144514843957719,-6.773274200599248
log_concentration,3,GLCptspp,Glc,4,fad,-9.685232221403725,-9.366935054348847
log_concentration,3,GLCptspp,Glc,4,fdp,-5.592843493788137,-4.841194982461923
log_concentration,3,GLCptspp,Glc,4,fum,-5.77267631519323,-5.032526038818867
log_concentration,3,GLCptspp,Glc,4,g1p,-7.559526722262746,-7.401335355580412
log_concentration,3,GLCptspp,Glc,4,g6p,-6.360285788812334,-5.7912946052951275
log_concentration,3,GLCptspp,Glc,4,gam6p,-7.602358453302867,-7.340239894150974
log_concentration,3,GLCptspp,Glc,4,gdp,-9.26186051335266,-8.873158633833974
log_concentration,3,GLCptspp,Glc,4,gln-L,-5.602125177508272,-5.167727309286365
log_concentration,3,GLCptspp,Glc,4,glu-L,-3.8057056553482735,-3.4364516621020376
log_concentration,3,GLCptspp,Glc,4,glutacon,-6.234735900833603,-5.1146382865643
log_concentration,3,GLCptspp,Glc,4,glx,-5.490792025692672,-4.719150229761851
log_concentration,3,GLCptspp,Glc,4,glyc3p,-8.162464910110883,-7.69260824290869
log_concentration,3,GLCptspp,Glc,4,glyclt,-8.282275903886541,-7.578810282300092
log_concentration,3,GLCptspp,Glc,4,gmp,-8.867132698817242,-8.191305806279447
log_concentration,3,GLCptspp,Glc,4,gthox,-7.6460941829762055,-7.270867414812935
log_concentration,3,GLCptspp,Glc,4,gthrd,-5.632749417114291,-5.300230553643482
log_concentration,3,GLCptspp,Glc,4,gtp,-7.738644746264515,-7.273287981233502
log_concentration,3,GLCptspp,Glc,4,gua,-13.48799611558518,-12.15931498179679
log_concentration,3,GLCptspp,Glc,4,his-L,-7.355782956838656,-6.949108946966929
log_concentration,3,GLCptspp,Glc,4,hxan,-15.152692506198338,-14.77017344255341
log_concentration,3,GLCptspp,Glc,4,imp,-10.565776845028251,-9.49713758547055
log_concentration,3,GLCptspp,Glc,4,ins,-12.62586638252688,-11.912432644300283
log_concentration,3,GLCptspp,Glc,4,itp,-12.034554708723205,-11.579250059912589
log_concentration,3,GLCptspp,Glc,4,lac-D,-4.083268242543544,-3.923859591320902
log_concentration,3,GLCptspp,Glc,4,mal-L,-5.701602998249551,-5.202989720554357
log_concentration,3,GLCptspp,Glc,4,met-L,-10.466196526774198,-10.091641132382668
log_concentration,3,GLCptspp,Glc,4,mmal,-9.012709489648104,-8.789563402861939
log_concentration,3,GLCptspp,Glc,4,nad,-6.683581321321223,-6.532261806147471
log_concentration,3,GLCptspp,Glc,4,nadh,-15.145171365761898,-13.737257328776257
log_concentration,3,GLCptspp,Glc,4,nadp,-8.41113908531783,-7.766869978931815
log_concentration,3,GLCptspp,Glc,4,nadph,-12.157016845016422,-11.809553676657835
log_concentration,3,GLCptspp,Glc,4,orn,-5.992133522585812,-4.803382271487756
log_concentration,3,GLCptspp,Glc,4,pep,-7.6706492096774355,-7.321215510435642
log_concentration,3,GLCptspp,Glc,4,phe-L,-9.556289899152349,-9.071955832796288
log_concentration,3,GLCptspp,Glc,4,phpyr,-6.825266552499553,-6.385041315621158
log_concentration,3,GLCptspp,Glc,4,pyr,-3.764462927338537,-3.4027127915833004
log_concentration,3,GLCptspp,Glc,4,r5p,-9.04290161380582,-8.373927555924121
log_concentration,3,GLCptspp,Glc,4,ru5p-D,-10.244847113062043,-9.62507486900462
log_concentration,3,GLCptspp,Glc,4,s7p,-8.606879712941126,-8.29312154076376
log_concentration,3,GLCptspp,Glc,4,ser-L,-8.385198565935054,-7.5082054531270135
log_concentration,3,GLCptspp,Glc,4,skm,-11.366265420503627,-10.624329563699513
log_concentration,3,GLCptspp,Glc,4,succ,-5.161661898634071,-4.9771501472813195
log_concentration,3,GLCptspp,Glc,4,thr-L,-7.788452314871574,-7.4421977413800775
log_concentration,3,GLCptspp,Glc,4,trp-L,-11.118716359594194,-10.575703574345477
log_concentration,3,GLCptspp,Glc,4,tyr-L,-9.590124944647478,-9.263099924950662
log_concentration,3,GLCptspp,Glc,4,udp,-9.072241954536013,-8.64783206069278
log_concentration,3,GLCptspp,Glc,4,udpg,-5.587944696909732,-5.1798521088101985
log_concentration,3,GLCptspp,Glc,4,udpglcur,-7.531551289811753,-6.970452547221674
log_concentration,3,GLCptspp,Glc,4,ump,-8.849753576954951,-8.189757604851573
log_concentration,3,GLCptspp,Glc,4,ura,-12.827295177794591,-11.95224536992029
log_concentration,3,GLCptspp,Glc,4,uri,-11.99955769730786,-11.028866434628426
log_concentration,3,GLCptspp,Glc,4,utp,-7.482246030722021,-7.087180071682734
log_concentration,3,GLCptspp,Glc,11,23dpg,-8.261472305377932,-7.201955510130332
log_concentration,3,GLCptspp,Glc,11,6pgc,-7.244032239362921,-6.688187463654664
log_concentration,3,GLCptspp,Glc,11,Lcystin,-9.912393747257846,-9.779946965669533
log_concentration,3,GLCptspp,Glc,11,Pool_2pg_3pg,-6.438540764812292,-6.213492919451872
log_concentration,3,GLCptspp,Glc,11,accoa,-7.267303121403738,-6.161826950057451
log_concentration,3,GLCptspp,Glc,11,acon-C,-6.7127185354423835,-6.207981939854556
log_concentration,3,GLCptspp,Glc,11,ade,-12.573583535347739,-11.864042861467729
log_concentration,3,GLCptspp,Glc,11,adn,-12.22812842905698,-11.865083937010494
log_concentration,3,GLCptspp,Glc,11,adp,-8.399778430436502,-7.849630900325836
log_concentration,3,GLCptspp,Glc,11,adpglc,-12.40537248212436,-11.488808393790798
log_concentration,3,GLCptspp,Glc,11,akg,-8.5342883394845,-8.308363518881979
log_concentration,3,GLCptspp,Glc,11,ala-L,-6.054441831131951,-4.926819612422727
log_concentration,3,GLCptspp,Glc,11,amp,-9.387380864508772,-8.835306231111435
log_concentration,3,GLCptspp,Glc,11,arg-L,-8.51921799565147,-8.393956487065049
log_concentration,3,GLCptspp,Glc,11,asn-L,-7.104585486469425,-6.6704545058252895
log_concentration,3,GLCptspp,Glc,11,atp,-6.884543009284575,-6.398469974157606
log_concentration,3,GLCptspp,Glc,11,camp,-11.961936298188238,-11.674828555893336
log_concentration,3,GLCptspp,Glc,11,chor,-2.7765518292948475,-1.7573290240404407
log_concentration,3,GLCptspp,Glc,11,cit,-11.415286383076607,-11.339004261835516
log_concentration,3,GLCptspp,Glc,11,citr-L,-10.292051646881264,-9.911860461457145
log_concentration,3,GLCptspp,Glc,11,cmp,-9.370052566282373,-8.880500997146155
log_concentration,3,GLCptspp,Glc,11,coa,-7.153926720135227,-7.032818029412425
log_concentration,3,GLCptspp,Glc,11,ctp,-9.641526292101513,-9.165231254094031
log_concentration,3,GLCptspp,Glc,11,dadp,-11.137991663465188,-10.74928003016635
log_concentration,3,GLCptspp,Glc,11,damp,-12.204734433331128,-11.754481593539602
log_concentration,3,GLCptspp,Glc,11,datp,-10.463166592545372,-10.063151675903441
log_concentration,3,GLCptspp,Glc,11,dcdp,-10.500508717701054,-10.307933248813244
log_concentration,3,GLCptspp,Glc,11,dcmp,-11.92389694833562,-11.812935490850855
log_concentration,3,GLCptspp,Glc,11,dctp,-9.901565438653057,-9.39632690111004
log_concentration,3,GLCptspp,Glc,11,dhap,-5.413595131506989,-5.181747694334726
log_concentration,3,GLCptspp,Glc,11,dimp,-15.104165837190546,-15.027883715949454
log_concentration,3,GLCptspp,Glc,11,dtdpglu,-13.360416636329727,-12.910060507210408
log_concentration,3,GLCptspp,Glc,11,dtmp,-10.270999963197353,-9.669258944257388
log_concentration,3,GLCptspp,Glc,11,dttp,-8.136601102405736,-7.781958139197161
log_concentration,3,GLCptspp,Glc,11,dump,-10.871836759974626,-9.869108209770436
log_concentration,3,GLCptspp,Glc,11,dutp,-12.801580744196498,-12.725298622955405
log_concentration,3,GLCptspp,Glc,11,f6p,-7.850345688332187,-6.96955495665453
log_concentration,3,GLCptspp,Glc,11,fad,-10.113520395515998,-9.588360836432363
log_concentration,3,GLCptspp,Glc,11,fdp,-4.986555934538573,-4.905209611890094
log_concentration,3,GLCptspp,Glc,11,fum,-4.993050863110848,-4.779822286146664
log_concentration,3,GLCptspp,Glc,11,g1p,-7.582437911766293,-6.857663666111009
log_concentration,3,GLCptspp,Glc,11,g6p,-6.379966827969572,-6.0388356359260085
log_concentration,3,GLCptspp,Glc,11,gam6p,-7.90066316543745,-7.759664906957363
log_concentration,3,GLCptspp,Glc,11,gdp,-9.855635734759506,-9.25184294799891
log_concentration,3,GLCptspp,Glc,11,gln-L,-5.479822073547818,-5.383175343683984
log_concentration,3,GLCptspp,Glc,11,glu-L,-3.6841786011567166,-3.5815094818682724
log_concentration,3,GLCptspp,Glc,11,glutacon,-3.6923138800196127,-3.482955910397064
log_concentration,3,GLCptspp,Glc,11,glx,-4.472645289134067,-4.099965685516671
log_concentration,3,GLCptspp,Glc,11,glyc3p,-8.053947941419134,-7.726659415834798
log_concentration,3,GLCptspp,Glc,11,glyclt,-7.566754246768559,-6.835304668052583
log_concentration,3,GLCptspp,Glc,11,gmp,-9.68625219888326,-8.859918869430507
log_concentration,3,GLCptspp,Glc,11,gthox,-7.533919846013608,-7.067475261643663
log_concentration,3,GLCptspp,Glc,11,gthrd,-5.5518648875122025,-5.384423861863382
log_concentration,3,GLCptspp,Glc,11,gtp,-8.107905034529832,-7.319889774865676
log_concentration,3,GLCptspp,Glc,11,gua,-13.556808275606022,-12.817497633390653
log_concentration,3,GLCptspp,Glc,11,his-L,-7.269504319499358,-7.219588807766655
log_concentration,3,GLCptspp,Glc,11,hxan,-15.33992815552864,-14.302597488993428
log_concentration,3,GLCptspp,Glc,11,imp,-10.977543002319775,-10.43610584109449
log_concentration,3,GLCptspp,Glc,11,ins,-12.171967973760571,-12.043426558504745
log_concentration,3,GLCptspp,Glc,11,itp,-13.41647579633526,-12.363093388665131
log_concentration,3,GLCptspp,Glc,11,lac-D,-1.6186256981365963,-1.44127021534514
log_concentration,3,GLCptspp,Glc,11,mal-L,-5.170973658890625,-5.050401304351274
log_concentration,3,GLCptspp,Glc,11,met-L,-10.930939701898309,-10.570823147158238
log_concentration,3,GLCptspp,Glc,11,mmal,-8.300794345569216,-8.231775426216288
log_concentration,3,GLCptspp,Glc,11,nad,-6.7923669774165205,-6.410892196822167
log_concentration,3,GLCptspp,Glc,11,nadh,-13.909657782631358,-13.837662634621106
log_concentration,3,GLCptspp,Glc,11,nadp,-8.097055966280372,-7.684531442964979
log_concentration,3,GLCptspp,Glc,11,nadph,-12.525924458535593,-12.47088254748309
log_concentration,3,GLCptspp,Glc,11,orn,-5.7796677787112865,-4.92960196976969
log_concentration,3,GLCptspp,Glc,11,pep,-7.735526166413112,-7.625135839049013
log_concentration,3,GLCptspp,Glc,11,phe-L,-9.473474029688585,-8.989904818280813
log_concentration,3,GLCptspp,Glc,11,phpyr,-5.882855037851867,-5.713400502485106
log_concentration,3,GLCptspp,Glc,11,pyr,-3.4088776712727933,-2.2110623091562793
log_concentration,3,GLCptspp,Glc,11,r5p,-8.688718564090758,-8.35618191870685
log_concentration,3,GLCptspp,Glc,11,ru5p-D,-10.489657566031452,-9.857036733703938
log_concentration,3,GLCptspp,Glc,11,s7p,-8.505171752148964,-7.794146200373929
log_concentration,3,GLCptspp,Glc,11,ser-L,-8.435443334133298,-7.692767866996295
log_concentration,3,GLCptspp,Glc,11,skm,-10.932920311916117,-10.113480744879048
log_concentration,3,GLCptspp,Glc,11,succ,-4.480257817817026,-4.370145058231828
log_concentration,3,GLCptspp,Glc,11,thr-L,-7.457352375503934,-7.188843890021714
